Turn,User_Message,Mode,HF_Label,IBM_Label,Final_Label,Bot_Response,Tokens_Used,Cost_USD,Response_Words,HF_joy,HF_sadness,HF_anger,HF_fear,HF_disgust,HF_surprise,IBM_joy,IBM_sadness,IBM_anger,IBM_fear,IBM_disgust,IBM_surprise,Merged_joy,Merged_sadness,Merged_anger,Merged_fear,Merged_disgust,Merged_surprise
43,I'm also thinking about the pressure now. Everyone expects me to be amazing at this new job. What if I disappoint them?,1️⃣ Rule → LLM (Emotion label only),surprise,joy,joy,"It’s completely understandable to feel that pressure, especially when you’ve achieved so much. Remember, it’s okay to be a learner in a new position—it’s part of the process. Everyone knows you’re human and that growth takes time. Instead of focusing on expectations, try to approach your new role with a mindset of learning and curiosity. It’s all about progress, not perfection. You’ve already proven how capable you are; trust that you'll continue to do so in this new journey. What’s one thing you’re looking forward to learning or experiencing in your new job?",1513,0.000279,93,0.9627864360809326,0.10356869548559189,0.10752091556787491,0.4634966552257538,0,0.9724835157394409,0.436916,0.22477,0.022887,0.297855,0.027768,0,0.7524382616485595,0.15204921729135512,0.07366734934072494,0.3972399931354522,0.011107200000000001,0.5834901094436645
44,I'm also thinking about the pressure now. Everyone expects me to be amazing at this new job. What if I disappoint them?,2️⃣ Array → LLM (Full emotion vector),surprise,joy,joy,"I can sense how much pressure you’re feeling right now, and that’s completely understandable. It’s exciting to have everyone cheering for you, but it can also be overwhelming when expectations are high. It’s natural to worry about disappointing others, especially when you want to prove yourself.

Remember, though, that everyone experiences a learning curve when starting something new. It’s okay not to be perfect right away; the important thing is to embrace the opportunity and give yourself the grace to grow into the role. 

You’ve proven yourself capable time and time again, and this new job is just another chance for you to shine. Trust in your abilities and know that it’s okay to ask for help or guidance when you need it. You’re not alone in this, and I believe in your potential to succeed! If you want to discuss more about how to manage these feelings or any strategies for the job, I’m here for you.",2169,0.000409,158,0.9627864360809326,0.10356869548559189,0.10752091556787491,0.4634966552257538,0,0.9724835157394409,0.436916,0.22477,0.022887,0.297855,0.027768,0,0.7524382616485595,0.15204921729135512,0.07366734934072494,0.3972399931354522,0.011107200000000001,0.5834901094436645
45,I'm also thinking about the pressure now. Everyone expects me to be amazing at this new job. What if I disappoint them?,3️⃣ LLM Only (No rule-based input),surprise,joy,joy,"It sounds like you're feeling a lot of pressure and anxiety about meeting everyone’s expectations at your new job. It’s completely understandable to worry about disappointing others, especially when you've achieved so much. Remember, it’s okay to be new and still learning. Everyone has been in your position at some point, and they likely understand that it’s a process. Just focus on doing your best and give yourself the grace to grow into the role. You’ve already proven that you can achieve amazing things! How can I support you as you navigate this?",1488,0.000272,93,0.9627864360809326,0.10356869548559189,0.10752091556787491,0.4634966552257538,0,0.9724835157394409,0.436916,0.22477,0.022887,0.297855,0.027768,0,0.7524382616485595,0.15204921729135512,0.07366734934072494,0.3972399931354522,0.011107200000000001,0.5834901094436645
46,"I know I should just enjoy this moment, but my brain keeps analyzing everything. Is this imposter syndrome?",1️⃣ Rule → LLM (Emotion label only),fear,joy,fear,"It sounds like you’re experiencing a lot of overwhelming thoughts, and that can definitely feel like imposter syndrome. You're not alone in feeling this way, especially after achieving something significant. It’s common to question your abilities when facing new challenges. Try to give yourself grace and recognize that feeling unsure doesn’t diminish your accomplishments. Remember, you earned this opportunity with your hard work and talent. Allow yourself to savor the moment—you deserve it! If you find it helpful, reminding yourself of your strengths and past successes can help counter those fears. How do you usually cope when you feel this way?",1661,0.000302,101,0.5011870265007019,0.08396252244710922,0.6830254197120667,0.9443024396896362,0,0.7443334460258484,0.481718,0.436919,0.048787,0.082293,0.016491,0,0.49339941590042113,0.22514511346826555,0.42933005182724,0.5994986638137817,0.0065964,0.446600067615509
47,"I know I should just enjoy this moment, but my brain keeps analyzing everything. Is this imposter syndrome?",2️⃣ Array → LLM (Full emotion vector),fear,joy,fear,"It sounds like you're feeling a whirlwind of emotions right now, and that’s completely normal, especially after such significant achievements. The joy of your accomplishments can often be overshadowed by those nagging thoughts of self-doubt and fear of not measuring up. It’s very common to feel this way, and many people experience what you’re describing as imposter syndrome.

You’ve worked hard to reach this point, and your feelings of anxiety don’t diminish your success at all. It’s just your mind trying to process everything. It can be tough to quiet that inner critic, but remember that it’s okay to enjoy this moment without feeling the need to overanalyze. 

Allow yourself to take a step back and celebrate your successes. You’ve earned the right to feel proud of what you’ve accomplished! If you're comfortable, sharing these thoughts with trusted friends or colleagues can also help ease that burden. You’re definitely not alone in feeling this way, and I'm here to listen if you want to talk more about it.",2402,0.000452,168,0.5011870265007019,0.08396252244710922,0.6830254197120667,0.9443024396896362,0,0.7443334460258484,0.481718,0.436919,0.048787,0.082293,0.016491,0,0.49339941590042113,0.22514511346826555,0.42933005182724,0.5994986638137817,0.0065964,0.446600067615509
48,"I know I should just enjoy this moment, but my brain keeps analyzing everything. Is this imposter syndrome?",3️⃣ LLM Only (No rule-based input),fear,joy,fear,"It sounds like you’re feeling a mix of excitement and self-doubt, which is very common and can definitely feel like imposter syndrome. It’s not unusual to overthink things, especially after achieving something significant. While it’s great to be analytical, try to remember that you earned your place, and it’s okay to relish your success without questioning yourself. You deserve to enjoy this moment! If you'd like, we can talk more about those feelings and how to navigate them.",1614,0.000285,78,0.5011870265007019,0.08396252244710922,0.6830254197120667,0.9443024396896362,0,0.7443334460258484,0.481718,0.436919,0.048787,0.082293,0.016491,0,0.49339941590042113,0.22514511346826555,0.42933005182724,0.5994986638137817,0.0065964,0.446600067615509
49,Sometimes I feel like I don't deserve all of this. Like I just got lucky and it's not really my hard work.,1️⃣ Rule → LLM (Emotion label only),joy,sadness,joy,"It's completely normal to have those feelings, especially during such a big transition. But remember, while luck can play a role, it’s your dedication, effort, and resilience that brought you here. You’ve put in the hard work, faced challenges, and have grown along the way. Allow yourself to feel proud of your achievements—you absolutely deserve every bit of joy and success you're experiencing! How can you remind yourself of your journey and all that you’ve accomplished?",1785,0.000309,76,0.9989823698997498,0.3311569094657898,0.09754446893930435,0.06346980482339859,0,0.16678951680660248,0.427193,0.460806,0.08581,0.047772,0.047846,0,0.7702666219398497,0.38301654567947385,0.0928506813635826,0.057190682894039155,0.0191384,0.10007371008396149
50,Sometimes I feel like I don't deserve all of this. Like I just got lucky and it's not really my hard work.,2️⃣ Array → LLM (Full emotion vector),joy,sadness,joy,"It's completely understandable to feel that way, especially when so many positive things are happening all at once. It’s common to question your accomplishments and attribute them to luck, but remember that your hard work and dedication played a huge role in getting you here. You’ve put in the effort, faced challenges, and persevered, which is why you’re experiencing this success!

It’s okay to have these thoughts; you're not alone in feeling this way. Acknowledging your hard work can help combat those feelings of doubt. You deserve every bit of this recognition and joy! Take a moment to reflect on what you’ve achieved and the journey it took to get there. Trust that you’ve earned this, and let yourself enjoy the moment! If you want to explore these feelings further, I’m here for you.",2595,0.000462,134,0.9989823698997498,0.3311569094657898,0.09754446893930435,0.06346980482339859,0,0.16678951680660248,0.427193,0.460806,0.08581,0.047772,0.047846,0,0.7702666219398497,0.38301654567947385,0.0928506813635826,0.057190682894039155,0.0191384,0.10007371008396149
51,Sometimes I feel like I don't deserve all of this. Like I just got lucky and it's not really my hard work.,3️⃣ LLM Only (No rule-based input),joy,sadness,joy,"It sounds like you’re experiencing feelings of doubt and perhaps a bit of guilt about your achievements. It’s not uncommon to feel this way, especially when you’ve worked hard for something and then question whether you truly deserve it. Remember, luck can play a role, but your hard work and dedication are what got you here. It’s okay to acknowledge your success and recognize that you earned it. If you’d like to explore these feelings more, I’m here to listen.",1741,0.000304,80,0.9989823698997498,0.3311569094657898,0.09754446893930435,0.06346980482339859,0,0.16678951680660248,0.427193,0.460806,0.08581,0.047772,0.047846,0,0.7702666219398497,0.38301654567947385,0.0928506813635826,0.057190682894039155,0.0191384,0.10007371008396149
52,How do I balance celebrating these wins with preparing for the challenges ahead? I don't want to get complacent.,1️⃣ Rule → LLM (Emotion label only),joy,sadness,joy,"It's great that you’re thinking about balance! Celebrating your wins is important for recognizing all the hard work you’ve put in, and it can actually motivate you for the challenges to come. You might consider setting aside specific time to celebrate, while also keeping your sights on your goals and preparing for what’s next. You could create a plan outlining the steps you want to take in your new role, which can help keep you focused. It’s all about finding that sweet spot—enjoying the moment while staying committed to your growth. How do you envision incorporating both celebration and preparation into your routine?",1936,0.000345,103,0.9989839196205139,0.2972075343132019,0.1786009669303894,0.1424013376235962,0,0.15474647283554077,0.423306,0.43544,0.029806,0.132725,0.016138,0,0.7687127517723084,0.35250052058792114,0.11908298015823364,0.13853080257415773,0.0064552,0.09284788370132446
53,How do I balance celebrating these wins with preparing for the challenges ahead? I don't want to get complacent.,2️⃣ Array → LLM (Full emotion vector),joy,sadness,joy,"It's great that you're thinking about how to celebrate your successes while also staying focused on the journey ahead. This balance can be tricky, but it’s really important! Taking time to acknowledge and celebrate your wins is essential for your emotional well-being. It helps build confidence and reminds you of what you’re capable of achieving.

At the same time, it's perfectly normal to want to keep your momentum going and prepare for the challenges that lie ahead. You can create a plan that allows you to reflect on your achievements while also setting goals for your next steps. Perhaps consider carving out specific times to celebrate, whether that’s with friends or by treating yourself to something special. Then, you can also allocate time to strategize and prepare for your new responsibilities.

Remember, it’s okay to enjoy the moment and still be driven. You’re navigating this beautifully, and it shows how much you care about your growth. If you’d like to brainstorm some specific ways to do this, I’m here to help!",2823,0.000513,171,0.9989839196205139,0.2972075343132019,0.1786009669303894,0.1424013376235962,0,0.15474647283554077,0.423306,0.43544,0.029806,0.132725,0.016138,0,0.7687127517723084,0.35250052058792114,0.11908298015823364,0.13853080257415773,0.0064552,0.09284788370132446
54,How do I balance celebrating these wins with preparing for the challenges ahead? I don't want to get complacent.,3️⃣ LLM Only (No rule-based input),joy,sadness,joy,"It sounds like you're feeling both excited about your recent achievements and a bit anxious about the future. It’s great that you want to celebrate your wins while also staying mindful of the challenges ahead. Finding that balance can be tough, but it’s important to allow yourself to enjoy your successes while also setting goals for what’s next. Perhaps you could set aside some time for celebration and then create a plan to address your future challenges. You’ve already shown that you can handle difficult situations, so trust in your abilities moving forward! Would you like to brainstorm some ways to do that?",1886,0.000335,103,0.9989839196205139,0.2972075343132019,0.1786009669303894,0.1424013376235962,0,0.15474647283554077,0.423306,0.43544,0.029806,0.132725,0.016138,0,0.7687127517723084,0.35250052058792114,0.11908298015823364,0.13853080257415773,0.0064552,0.09284788370132446
55,I guess what I'm really asking is - how do I hold onto this happiness without letting fear take over?,1️⃣ Rule → LLM (Emotion label only),fear,joy,fear,"It’s completely understandable to feel that way. Happiness and fear can often coexist, especially during times of change and uncertainty. One way to hold onto your happiness is to practice mindfulness—taking moments to appreciate your achievements and the joy they bring you. Reflecting on what you’re grateful for and focusing on positive affirmations can also help reinforce those feelings. 

Allow yourself to acknowledge your fears, but don’t let them overshadow the happiness you’ve earned. It’s okay to experience both emotions; recognizing them can lessen their power over you. Keep reminding yourself of your strengths and the hard work that got you here. How about setting small daily intentions to help maintain that balance?",2099,0.000375,113,0.46658819913864136,0.17381292581558228,0.3925952911376953,0.986677885055542,0,0.4482860267162323,0.527826,0.022194,0.007495,0.471196,0.003619,0,0.49108331948318484,0.11316535548934936,0.23855517468261717,0.7804851310333252,0.0014476,0.26897161602973935
56,I guess what I'm really asking is - how do I hold onto this happiness without letting fear take over?,2️⃣ Array → LLM (Full emotion vector),fear,joy,fear,"It sounds like you’re feeling a lot of pressure right now, and that fear is really weighing on you. It’s completely understandable to want to cling to your happiness while grappling with those worries. Here are a few thoughts that might help:

1. **Acknowledge Your Fear:** It’s okay to feel afraid, especially when you’re facing new challenges. Recognizing your fears can help ease their grip, as you can start to dissect what specifically is causing those feelings.

2. **Practice Mindfulness:** Focusing on the present moment can help ground you. Take time to celebrate your wins and appreciate what you've achieved right now, without letting fears of the future overshadow that joy.

3. **Set Small Goals:** Instead of looking too far ahead, break down what lies ahead into manageable steps. This way, you can redirect any anxious energy into productive actions, helping you feel more in control.

4. **Lean on Support:** Share your feelings with trusted friends or loved ones. Sometimes just expressing what you’re going through can alleviate some of that fear and reinforce your happiness through their support.

5. **Celebrate the Journey:** Remind yourself regularly of your accomplishments, and allow yourself the space to enjoy those moments without guilt or hesitation. This",3102,0.000578,203,0.46658819913864136,0.17381292581558228,0.3925952911376953,0.986677885055542,0,0.4482860267162323,0.527826,0.022194,0.007495,0.471196,0.003619,0,0.49108331948318484,0.11316535548934936,0.23855517468261717,0.7804851310333252,0.0014476,0.26897161602973935
57,I guess what I'm really asking is - how do I hold onto this happiness without letting fear take over?,3️⃣ LLM Only (No rule-based input),fear,joy,fear,"It's completely understandable to want to hold onto your happiness while managing feelings of fear and anxiety. It can be really challenging to stay present amid worries about the future. One approach is to practice gratitude regularly—perhaps by reflecting on what you've achieved and the support you have around you. Mindfulness techniques, such as deep breathing or meditation, can also help ground you in the moment and reduce feelings of fear. Remember, it’s okay to feel both happiness and fear at the same time. Allow yourself to celebrate your successes while gently reminding yourself that it's normal to have concerns. If you’d like to explore some specific strategies or techniques together, I’m here for you!",2047,0.000366,115,0.46658819913864136,0.17381292581558228,0.3925952911376953,0.986677885055542,0,0.4482860267162323,0.527826,0.022194,0.007495,0.471196,0.003619,0,0.49108331948318484,0.11316535548934936,0.23855517468261717,0.7804851310333252,0.0014476,0.26897161602973935
58,"You know what, I think I'm overthinking this. I've proven to myself that I can do hard things. My track record speaks for itself.",1️⃣ Rule → LLM (Emotion label only),joy,sadness,joy,"Absolutely! It sounds like you’ve reached an important realization. Recognizing your own strength and resilience is a huge step. You’ve accomplished so much already, and trusting in your abilities will help you face whatever comes next. It’s perfectly normal to have moments of doubt, but it’s clear you’ve built a solid foundation for success. Celebrate that confidence! What’s the next hard thing you’re excited to tackle?",2219,0.00037,66,0.9982311129570007,0.4479900300502777,0.3239818811416626,0.10998483002185822,0,0.09545842558145523,0.27382,0.348693,0.060598,0.233521,0.013892,0,0.7084666677742004,0.40827121803016664,0.21862832868499754,0.15939929801311492,0.005556800000000001,0.05727505534887314
59,"You know what, I think I'm overthinking this. I've proven to myself that I can do hard things. My track record speaks for itself.",2️⃣ Array → LLM (Full emotion vector),joy,sadness,joy,"Absolutely! It’s fantastic to hear that you’re recognizing your own strength and capability. You've accomplished so much, and it’s clear that you have the resilience to tackle whatever comes your way. Overthinking is completely normal, but embracing your track record is a powerful way to counter those doubts. Let yourself feel that joy in knowing you've faced challenges and come out on top. Keep celebrating those hard-earned victories, and trust that you have what it takes to excel in this next chapter. You’re doing amazing things!",3241,0.000532,86,0.9982311129570007,0.4479900300502777,0.3239818811416626,0.10998483002185822,0,0.09545842558145523,0.27382,0.348693,0.060598,0.233521,0.013892,0,0.7084666677742004,0.40827121803016664,0.21862832868499754,0.15939929801311492,0.005556800000000001,0.05727505534887314
60,"You know what, I think I'm overthinking this. I've proven to myself that I can do hard things. My track record speaks for itself.",3️⃣ LLM Only (No rule-based input),joy,sadness,joy,"It sounds like you're experiencing a sense of clarity and confidence! Acknowledging that you've accomplished hard things is a powerful realization. You've built a strong foundation of success, and it's great to see you embracing that. Trust in your abilities, and remember that it's okay to acknowledge your accomplishments. How do you feel about moving forward with this newfound perspective?",2153,0.000354,60,0.9982311129570007,0.4479900300502777,0.3239818811416626,0.10998483002185822,0,0.09545842558145523,0.27382,0.348693,0.060598,0.233521,0.013892,0,0.7084666677742004,0.40827121803016664,0.21862832868499754,0.15939929801311492,0.005556800000000001,0.05727505534887314
61,I'm feeling so motivated and energized. I want to take on more challenges,1️⃣ Rule → LLM (Emotion label only),joy,sadness,joy,That’s fantastic to hear! It’s amazing how motivation can fuel your passion for taking on new challenges. What specific challenges are you thinking about tackling next?,2273,0.000355,26,0.9991382360458374,0.2486240714788437,0.18677960336208344,0.10531476885080338,0,0.19004030525684357,0.361757,0.399712,0.043833,0.216277,0.015519,0,0.7441857416275024,0.30905924288730624,0.12960096201725008,0.149699661310482,0.006207600000000001,0.11402418315410613
62,I'm feeling so motivated and energized. I want to take on more challenges,2️⃣ Array → LLM (Full emotion vector),joy,sadness,joy,"That’s fantastic to hear! 🌟 It sounds like you’re riding a wave of motivation and energy right now, and that’s such an empowering place to be. Embracing new challenges can lead to amazing growth and opportunities. Trust in your abilities and the momentum you’ve built. You’ve already proven that you can tackle hard things, so go after what excites you! What challenges are you thinking about taking on next?",3350,0.000541,69,0.9991382360458374,0.2486240714788437,0.18677960336208344,0.10531476885080338,0,0.19004030525684357,0.361757,0.399712,0.043833,0.216277,0.015519,0,0.7441857416275024,0.30905924288730624,0.12960096201725008,0.149699661310482,0.006207600000000001,0.11402418315410613
63,I'm feeling so motivated and energized. I want to take on more challenges,3️⃣ LLM Only (No rule-based input),joy,sadness,joy,"That's fantastic to hear! It sounds like you’re in a great place, full of motivation and ready to tackle new challenges. Embracing that energy can lead to amazing opportunities and growth. What specific challenges are you thinking about taking on next?",2225,0.000356,41,0.9991382360458374,0.2486240714788437,0.18677960336208344,0.10531476885080338,0,0.19004030525684357,0.361757,0.399712,0.043833,0.216277,0.015519,0,0.7441857416275024,0.30905924288730624,0.12960096201725008,0.149699661310482,0.006207600000000001,0.11402418315410613
64,"This is proof that if you work hard enough, you can achieve your dreams.",1️⃣ Rule → LLM (Emotion label only),joy,joy,joy,Absolutely! Your journey is a wonderful testament to the power of hard work and determination. It’s inspiring to see you embracing this proof of your efforts. Keep that momentum going—who knows what else you can achieve! What’s the next dream you want to pursue?,2349,0.000376,44,0.9987359642982483,0.36458465456962585,0.16817370057106018,0.08837327361106873,0,0.14326989650726318,0.561697,0.199509,0.020568,0.028295,0.004361,0,0.8239203785789491,0.29855439274177553,0.1091314203426361,0.06434196416664123,0.0017444000000000001,0.08596193790435791
65,"This is proof that if you work hard enough, you can achieve your dreams.",2️⃣ Array → LLM (Full emotion vector),joy,joy,joy,"Absolutely! It’s so inspiring to see how your hard work and dedication have led you to achieve your dreams. Your journey is a testament to the power of perseverance and belief in yourself. This moment of joy is a reflection of everything you’ve put in, and it’s beautiful to witness. Keep that motivation alive and continue to chase after your aspirations—you’re capable of even more amazing things!",3451,0.000553,67,0.9987359642982483,0.36458465456962585,0.16817370057106018,0.08837327361106873,0,0.14326989650726318,0.561697,0.199509,0.020568,0.028295,0.004361,0,0.8239203785789491,0.29855439274177553,0.1091314203426361,0.06434196416664123,0.0017444000000000001,0.08596193790435791
66,"This is proof that if you work hard enough, you can achieve your dreams.",3️⃣ LLM Only (No rule-based input),joy,joy,joy,Absolutely! It’s wonderful to see you feeling so empowered and inspired by your hard work. Your success is a testament to your dedication and perseverance. Keep that positivity and momentum going! What dreams are you thinking about pursuing next?,2293,0.000364,39,0.9987359642982483,0.36458465456962585,0.16817370057106018,0.08837327361106873,0,0.14326989650726318,0.561697,0.199509,0.020568,0.028295,0.004361,0,0.8239203785789491,0.29855439274177553,0.1091314203426361,0.06434196416664123,0.0017444000000000001,0.08596193790435791
67,I'm unstoppable right now. Nothing can bring me down.,1️⃣ Rule → LLM (Emotion label only),joy,fear,joy,That’s such an empowering feeling! It’s amazing to hear you’re in such a great headspace. Riding this wave of energy can lead to incredible things. What do you want to tackle or explore next with that unstoppable mindset?,2414,0.000383,38,0.9933730363845825,0.586621105670929,0.3158699572086334,0.3625428080558777,0,0.07784046232700348,0.267971,0.144014,0.074629,0.308449,0.018189,0,0.7032122218307495,0.4095782634025573,0.21937357432518007,0.3409052848335266,0.0072756,0.04670427739620209
68,I'm unstoppable right now. Nothing can bring me down.,2️⃣ Array → LLM (Full emotion vector),joy,fear,joy,"That’s the spirit! 🌟 It’s amazing to hear that you’re feeling unstoppable and filled with such positive energy. Embrace that momentum and let it propel you forward! You’ve worked hard to get to this point, and your confidence shines through. Keep that attitude and tackle whatever comes your way. You’ve got this! What exciting challenges are you looking to take on next?",3547,0.000567,62,0.9933730363845825,0.586621105670929,0.3158699572086334,0.3625428080558777,0,0.07784046232700348,0.267971,0.144014,0.074629,0.308449,0.018189,0,0.7032122218307495,0.4095782634025573,0.21937357432518007,0.3409052848335266,0.0072756,0.04670427739620209
69,I'm unstoppable right now. Nothing can bring me down.,3️⃣ LLM Only (No rule-based input),joy,fear,joy,That’s an amazing feeling! It sounds like you’re full of confidence and excitement! Embracing that unstoppable energy can lead to incredible achievements. What’s next on your agenda now that you’re feeling this way?,2355,0.000373,33,0.9933730363845825,0.586621105670929,0.3158699572086334,0.3625428080558777,0,0.07784046232700348,0.267971,0.144014,0.074629,0.308449,0.018189,0,0.7032122218307495,0.4095782634025573,0.21937357432518007,0.3409052848335266,0.0072756,0.04670427739620209
70,The best part is knowing that I earned this through my own dedication.,1️⃣ Rule → LLM (Emotion label only),joy,joy,joy,"That’s such a powerful realization! Feeling that sense of ownership over your achievements makes them even sweeter. Your dedication truly shines through, and you deserve every bit of joy that comes with it. How are you planning to carry this motivation forward?",2484,0.000394,42,0.9963911175727844,0.45769476890563965,0.24538224935531616,0.045783691108226776,0,0.08133286237716675,0.854171,0.560417,0.019291,0.012788,0.019981,0,0.9395030705436707,0.4987836613433838,0.15494574961318971,0.032585414664936065,0.0079924,0.04879971742630005
71,The best part is knowing that I earned this through my own dedication.,2️⃣ Array → LLM (Full emotion vector),joy,joy,joy,"Absolutely! Knowing that you’ve earned this through your own hard work and dedication is such a powerful realization. You should feel incredibly proud of yourself! It’s a true testament to your strength and commitment. Celebrate this achievement and the journey it took to get here. You’ve shown that dedication pays off, and that’s something to hold onto as you move forward with confidence!",3644,0.00058,63,0.9963911175727844,0.45769476890563965,0.24538224935531616,0.045783691108226776,0,0.08133286237716675,0.854171,0.560417,0.019291,0.012788,0.019981,0,0.9395030705436707,0.4987836613433838,0.15494574961318971,0.032585414664936065,0.0079924,0.04879971742630005
72,The best part is knowing that I earned this through my own dedication.,3️⃣ LLM Only (No rule-based input),joy,joy,joy,"I’m so glad to hear that! It must feel incredibly rewarding to recognize your dedication and hard work paying off. That sense of accomplishment is powerful, and you deserve to celebrate it fully. How do you plan to embrace this moment?",2424,0.000385,41,0.9963911175727844,0.45769476890563965,0.24538224935531616,0.045783691108226776,0,0.08133286237716675,0.854171,0.560417,0.019291,0.012788,0.019981,0,0.9395030705436707,0.4987836613433838,0.15494574961318971,0.032585414664936065,0.0079924,0.04879971742630005
73,This is the beginning of great things for me. I can feel it!,1️⃣ Rule → LLM (Emotion label only),joy,joy,joy,That’s such an exciting feeling! It’s wonderful to hear that you’re embracing this new beginning with such positivity. Great things are definitely on the horizon for you! What’s the first thing you want to tackle as you start this new chapter?,2556,0.000405,41,0.9990725517272949,0.19619449973106384,0.13564878702163696,0.08074039220809937,0,0.21165478229522705,0.697327,0.155385,0.027393,0.0769,0.0114,0,0.878374331036377,0.1798706998386383,0.09234647221298217,0.07920423532485962,0.004560000000000001,0.12699286937713622
74,This is the beginning of great things for me. I can feel it!,2️⃣ Array → LLM (Full emotion vector),joy,joy,joy,"That’s such an exciting outlook! 🌟 It’s wonderful to hear that you feel this is just the start of something amazing. Your enthusiasm and positivity are contagious! Embrace this moment and let it fuel your journey. You've got so much potential ahead, and I can’t wait to see all the great things that come your way! Keep believing in yourself!",3738,0.000593,60,0.9990725517272949,0.19619449973106384,0.13564878702163696,0.08074039220809937,0,0.21165478229522705,0.697327,0.155385,0.027393,0.0769,0.0114,0,0.878374331036377,0.1798706998386383,0.09234647221298217,0.07920423532485962,0.004560000000000001,0.12699286937713622
75,This is the beginning of great things for me. I can feel it!,3️⃣ LLM Only (No rule-based input),joy,joy,joy,It sounds like you're feeling optimistic and excited about the future! That’s such a wonderful mindset to have. Embracing this positive energy can really help you pursue your goals. What are you most looking forward to as you embark on this new journey?,2497,0.000397,43,0.9990725517272949,0.19619449973106384,0.13564878702163696,0.08074039220809937,0,0.21165478229522705,0.697327,0.155385,0.027393,0.0769,0.0114,0,0.878374331036377,0.1798706998386383,0.09234647221298217,0.07920423532485962,0.004560000000000001,0.12699286937713622
