turn,user,mode,hf_label,ibm_label,final_label,hf_scores,ibm_scores,merged_scores,bot_reply,tokens_used,cost_usd,response_length
11,I don't know what to do with myself. Everything feels surreal and I'm just walking around in a daze.,1️⃣ Rule → LLM (Emotion label only),fear,sadness,fear,"{'sadness': 0.19118152558803558, 'joy': 0.2782640755176544, 'love': 0.09906817227602005, 'anger': 0.14627119898796082, 'fear': 0.9903666973114014, 'surprise': 0.8980186581611633}","{'sadness': 0.54379, 'joy': 0.117105, 'fear': 0.130052, 'disgust': 0.026888, 'anger': 0.077089}","{'joy': 0.21380044531059264, 'sadness': 0.3322249153528214, 'anger': 0.11859831939277649, 'fear': 0.6462408183868408, 'disgust': 0.0107552, 'surprise': 0.5388111948966979}","It’s completely normal to feel that way after such a significant loss. Grief can make everything feel disorienting and overwhelming. Try to take things one step at a time, even if that just means taking a moment to breathe or sitting quietly. It’s okay to not have all the answers right now. If you feel comfortable, you could try reaching out to someone who can be there for you, or even just take a short walk to clear your mind. Remember to be gentle with yourself during this time—it’s okay to just be in the moment without having to figure everything out.",1350,0.000256,102
11,I don't know what to do with myself. Everything feels surreal and I'm just walking around in a daze.,2️⃣ Array → LLM (Full emotion vector),fear,sadness,fear,"{'sadness': 0.19118152558803558, 'joy': 0.2782640755176544, 'love': 0.09906817227602005, 'anger': 0.14627119898796082, 'fear': 0.9903666973114014, 'surprise': 0.8980186581611633}","{'sadness': 0.54379, 'joy': 0.117105, 'fear': 0.130052, 'disgust': 0.026888, 'anger': 0.077089}","{'joy': 0.21380044531059264, 'sadness': 0.3322249153528214, 'anger': 0.11859831939277649, 'fear': 0.6462408183868408, 'disgust': 0.0107552, 'surprise': 0.5388111948966979}","I’m really sorry to hear that you're feeling this way. It's completely understandable to feel like everything is surreal and to be in a daze after such a significant loss. The world can feel like it’s spinning differently when you're grappling with grief, and it’s hard to know what to do next. It’s okay to take things one moment at a time. Sometimes, just allowing yourself to sit with your feelings, even if they feel heavy, can be a small step. It might help to find something to ground you, whether that’s talking to someone, going for a walk, or just sitting quietly for a bit. Whatever you need, it's okay to take your time. I'm here to help however I can.",1768,0.00033,122
11,I don't know what to do with myself. Everything feels surreal and I'm just walking around in a daze.,3️⃣ LLM Only (No rule-based input),fear,sadness,fear,"{'sadness': 0.19118152558803558, 'joy': 0.2782640755176544, 'love': 0.09906817227602005, 'anger': 0.14627119898796082, 'fear': 0.9903666973114014, 'surprise': 0.8980186581611633}","{'sadness': 0.54379, 'joy': 0.117105, 'fear': 0.130052, 'disgust': 0.026888, 'anger': 0.077089}","{'joy': 0.21380044531059264, 'sadness': 0.3322249153528214, 'anger': 0.11859831939277649, 'fear': 0.6462408183868408, 'disgust': 0.0107552, 'surprise': 0.5388111948966979}","It sounds like you're feeling really lost and disoriented right now, which is completely understandable given what you've just experienced. It's common to feel like everything is in a haze during such overwhelming moments. Take things one step at a time, and give yourself permission to feel however you need to. If you want to talk about it or share more about how you're feeling, I'm here for you.",1226,0.000219,69
12,I have to plan a funeral. How am I supposed to pick a casket and flowers and hymns when my dad is dead? This doesn't make sense.,1️⃣ Rule → LLM (Emotion label only),sadness,sadness,sadness,"{'sadness': 0.9815763235092163, 'joy': 0.2774997651576996, 'love': 0.06019268184900284, 'anger': 0.32878485321998596, 'fear': 0.9266915917396545, 'surprise': 0.20130552351474762}","{'sadness': 0.494076, 'joy': 0.017022, 'fear': 0.119748, 'disgust': 0.02723, 'anger': 0.227488}","{'joy': 0.17330865909461976, 'sadness': 0.7865761941055297, 'anger': 0.2882661119319916, 'fear': 0.6039141550437928, 'disgust': 0.010892, 'surprise': 0.12078331410884857}","I can’t imagine how overwhelming that must feel right now. Planning a funeral while you're in such deep grief is incredibly challenging, and it’s understandable to feel disconnected from the process. Try to take it one step at a time. You can reach out for support from family or friends who can help with decisions. It’s okay to feel lost and not have everything figured out right away. Remember, the focus is on honoring your dad and celebrating his life, and you don’t have to do it all alone. If you want to talk more about what’s on your mind, I’m here for you.",1511,0.000281,104
12,I have to plan a funeral. How am I supposed to pick a casket and flowers and hymns when my dad is dead? This doesn't make sense.,2️⃣ Array → LLM (Full emotion vector),sadness,sadness,sadness,"{'sadness': 0.9815763235092163, 'joy': 0.2774997651576996, 'love': 0.06019268184900284, 'anger': 0.32878485321998596, 'fear': 0.9266915917396545, 'surprise': 0.20130552351474762}","{'sadness': 0.494076, 'joy': 0.017022, 'fear': 0.119748, 'disgust': 0.02723, 'anger': 0.227488}","{'joy': 0.17330865909461976, 'sadness': 0.7865761941055297, 'anger': 0.2882661119319916, 'fear': 0.6039141550437928, 'disgust': 0.010892, 'surprise': 0.12078331410884857}","I can’t imagine how overwhelming this must feel for you right now. Planning a funeral while you’re in the midst of such deep sadness is incredibly challenging and unfair. It’s hard to think about logistics when your heart is heavy with grief. This doesn’t feel right, and it makes sense that you'd be feeling confused and lost.

Take your time with each decision, and don’t hesitate to lean on family or friends for support. You don’t have to carry this burden alone. It's okay to share how you're feeling, and if you need someone to talk things through with, I'm here for you. Your emotions are valid, and it’s important to honor them during this difficult time.",1945,0.000353,117
12,I have to plan a funeral. How am I supposed to pick a casket and flowers and hymns when my dad is dead? This doesn't make sense.,3️⃣ LLM Only (No rule-based input),sadness,sadness,sadness,"{'sadness': 0.9815763235092163, 'joy': 0.2774997651576996, 'love': 0.06019268184900284, 'anger': 0.32878485321998596, 'fear': 0.9266915917396545, 'surprise': 0.20130552351474762}","{'sadness': 0.494076, 'joy': 0.017022, 'fear': 0.119748, 'disgust': 0.02723, 'anger': 0.227488}","{'joy': 0.17330865909461976, 'sadness': 0.7865761941055297, 'anger': 0.2882661119319916, 'fear': 0.6039141550437928, 'disgust': 0.010892, 'surprise': 0.12078331410884857}","It sounds like you're feeling overwhelmed and confused about having to make such difficult decisions while you're still processing your loss. It can feel so surreal to be faced with practical matters when all you want is to hold onto your loved one. It's okay to feel this way; you're in a really tough spot. Take your time with the planning, and remember that it’s okay to ask for help from family or friends during this process. If you want to talk more about what you're dealing with, I'm here for you.",1367,0.000251,92
13,His things are still in his room. His watch is on the nightstand. His reading glasses. I can't look at them.,1️⃣ Rule → LLM (Emotion label only),fear,joy,sadness,"{'sadness': 0.9360138177871704, 'joy': 0.11899901181459427, 'love': 0.04598569497466087, 'anger': 0.6476531624794006, 'fear': 0.9740787148475647, 'surprise': 0.1305190622806549}","{'sadness': 0.272999, 'joy': 0.313112, 'fear': 0.206469, 'disgust': 0.044048, 'anger': 0.097551}","{'joy': 0.19664420708875657, 'sadness': 0.6708078906723023, 'anger': 0.4276122974876404, 'fear': 0.6670348289085388, 'disgust': 0.017619199999999998, 'surprise': 0.07831143736839294}","I’m so sorry you’re going through this. It can be so difficult to see personal belongings and be reminded of their absence. It's okay to feel overwhelmed by that. If you feel up to it, you might want to take your time with those items, maybe choosing to keep them as they are for now until you're ready to decide what to do. It’s all part of the process of grieving, and it’s okay to take things at your own pace.",1638,0.000288,81
13,His things are still in his room. His watch is on the nightstand. His reading glasses. I can't look at them.,2️⃣ Array → LLM (Full emotion vector),fear,joy,sadness,"{'sadness': 0.9360138177871704, 'joy': 0.11899901181459427, 'love': 0.04598569497466087, 'anger': 0.6476531624794006, 'fear': 0.9740787148475647, 'surprise': 0.1305190622806549}","{'sadness': 0.272999, 'joy': 0.313112, 'fear': 0.206469, 'disgust': 0.044048, 'anger': 0.097551}","{'joy': 0.19664420708875657, 'sadness': 0.6708078906723023, 'anger': 0.4276122974876404, 'fear': 0.6670348289085388, 'disgust': 0.017619199999999998, 'surprise': 0.07831143736839294}","I’m really sorry you’re having to face those reminders right now. It must be incredibly painful to see his belongings and feel that lingering absence. It’s completely normal to want to avoid those feelings; they can feel so heavy and unbearable. It’s okay to give yourself the space to not look at those things for a while. You don’t have to force yourself to confront them until you’re ready. Grief is a complex process, and it’s okay to take it one moment at a time. If you want to talk about it or anything else, I’m here for you.",2097,0.000368,99
13,His things are still in his room. His watch is on the nightstand. His reading glasses. I can't look at them.,3️⃣ LLM Only (No rule-based input),fear,joy,sadness,"{'sadness': 0.9360138177871704, 'joy': 0.11899901181459427, 'love': 0.04598569497466087, 'anger': 0.6476531624794006, 'fear': 0.9740787148475647, 'surprise': 0.1305190622806549}","{'sadness': 0.272999, 'joy': 0.313112, 'fear': 0.206469, 'disgust': 0.044048, 'anger': 0.097551}","{'joy': 0.19664420708875657, 'sadness': 0.6708078906723023, 'anger': 0.4276122974876404, 'fear': 0.6670348289085388, 'disgust': 0.017619199999999998, 'surprise': 0.07831143736839294}","I can imagine how painful it must be to see his belongings, especially when they serve as constant reminders of his absence. It's completely normal to feel overwhelmed by those reminders; they can intensify the sense of loss. If it's too tough to look at them right now, it's okay to put them away or take a step back. Allowing yourself that space can be important as you navigate through your grief. If you’d like to talk more about it, I’m here for you.",1498,0.000268,84
14,I found some old letters he wrote to me years ago. I didn't even know he kept them. I'm reading them over and over.,1️⃣ Rule → LLM (Emotion label only),sadness,sadness,sadness,"{'sadness': 0.9303833842277527, 'joy': 0.7545908093452454, 'love': 0.3395538330078125, 'anger': 0.592725932598114, 'fear': 0.25666284561157227, 'surprise': 0.0732375904917717}","{'sadness': 0.409238, 'joy': 0.343618, 'fear': 0.107985, 'disgust': 0.03514, 'anger': 0.062146}","{'joy': 0.5902016856071473, 'sadness': 0.7219252305366516, 'anger': 0.3804939595588684, 'fear': 0.19719170736694336, 'disgust': 0.014055999999999999, 'surprise': 0.04394255429506302}","Those letters must hold so many precious memories and emotions. It's a beautiful way to connect with your dad and reflect on the bond you shared. Reading his words can bring both comfort and sorrow, but it's okay to take your time with them. If you feel like sharing what they say or how they make you feel, I’m here to listen.",1742,0.000292,62
14,I found some old letters he wrote to me years ago. I didn't even know he kept them. I'm reading them over and over.,2️⃣ Array → LLM (Full emotion vector),sadness,sadness,sadness,"{'sadness': 0.9303833842277527, 'joy': 0.7545908093452454, 'love': 0.3395538330078125, 'anger': 0.592725932598114, 'fear': 0.25666284561157227, 'surprise': 0.0732375904917717}","{'sadness': 0.409238, 'joy': 0.343618, 'fear': 0.107985, 'disgust': 0.03514, 'anger': 0.062146}","{'joy': 0.5902016856071473, 'sadness': 0.7219252305366516, 'anger': 0.3804939595588684, 'fear': 0.19719170736694336, 'disgust': 0.014055999999999999, 'surprise': 0.04394255429506302}","Those letters must feel so special to have found right now. It's incredible that your dad kept them; they’re like little pieces of him that can bring you comfort amid your grief. Reading his words again can evoke a lot of emotions, both happy and sad, and it’s okay to feel that mix as you revisit those memories. They remind you of the bond you shared and the love he had for you. Take your time with them; it's a beautiful way to honor his memory and keep that connection alive. If you want to share what the letters say or how they’re making you feel, I'm here to listen.",2256,0.000394,110
14,I found some old letters he wrote to me years ago. I didn't even know he kept them. I'm reading them over and over.,3️⃣ LLM Only (No rule-based input),sadness,sadness,sadness,"{'sadness': 0.9303833842277527, 'joy': 0.7545908093452454, 'love': 0.3395538330078125, 'anger': 0.592725932598114, 'fear': 0.25666284561157227, 'surprise': 0.0732375904917717}","{'sadness': 0.409238, 'joy': 0.343618, 'fear': 0.107985, 'disgust': 0.03514, 'anger': 0.062146}","{'joy': 0.5902016856071473, 'sadness': 0.7219252305366516, 'anger': 0.3804939595588684, 'fear': 0.19719170736694336, 'disgust': 0.014055999999999999, 'surprise': 0.04394255429506302}","It sounds like you've stumbled upon something really special and meaningful. Finding those old letters must bring a mix of emotions—nostalgia, love, and perhaps a sense of comfort as you remember your dad through his words. It’s okay to hold onto those memories and let them help you during this difficult time. If you want to share more about what the letters say or how they make you feel, I’m here to listen.",1618,0.000281,73
15,"My friends keep calling but I don't know what to say to them. I appreciate it, but I also just want to be alone.",1️⃣ Rule → LLM (Emotion label only),sadness,sadness,sadness,"{'sadness': 0.9983769655227661, 'joy': 0.4929606020450592, 'love': 0.22158128023147583, 'anger': 0.4288819432258606, 'fear': 0.11882773786783218, 'surprise': 0.07180876284837723}","{'sadness': 0.37709, 'joy': 0.222764, 'fear': 0.092934, 'disgust': 0.02615, 'anger': 0.089856}","{'joy': 0.3848819612270355, 'sadness': 0.7498621793136596, 'anger': 0.29327156593551634, 'fear': 0.10847024272069931, 'disgust': 0.01046, 'surprise': 0.04308525770902633}","It’s completely okay to want some time alone right now. Grief can be very personal, and you don’t have to force yourself to talk if you’re not ready. It might help to let your friends know that you appreciate their concern but need some space. You can decide when you're ready to reach out. Take care of yourself, and remember that it’s okay to prioritize your own needs at this time. I'm here if you want to talk more about it.",1871,0.000323,81
15,"My friends keep calling but I don't know what to say to them. I appreciate it, but I also just want to be alone.",2️⃣ Array → LLM (Full emotion vector),sadness,sadness,sadness,"{'sadness': 0.9983769655227661, 'joy': 0.4929606020450592, 'love': 0.22158128023147583, 'anger': 0.4288819432258606, 'fear': 0.11882773786783218, 'surprise': 0.07180876284837723}","{'sadness': 0.37709, 'joy': 0.222764, 'fear': 0.092934, 'disgust': 0.02615, 'anger': 0.089856}","{'joy': 0.3848819612270355, 'sadness': 0.7498621793136596, 'anger': 0.29327156593551634, 'fear': 0.10847024272069931, 'disgust': 0.01046, 'surprise': 0.04308525770902633}","It’s completely okay to feel that way. You’re in a painful place right now, and sometimes the last thing you want is to have to explain or talk about what you’re going through. It’s important to honor your need for space and solitude. If you want, you could let your friends know that you appreciate their concern but that you’re not quite ready to talk just yet. You don’t have to go through this alone, but you also don’t have to engage if you’re not feeling up to it. Take the time you need for yourself; your feelings are valid. If you want to share more about how you're feeling, I’m here for you.",2426,0.000425,114
15,"My friends keep calling but I don't know what to say to them. I appreciate it, but I also just want to be alone.",3️⃣ LLM Only (No rule-based input),sadness,sadness,sadness,"{'sadness': 0.9983769655227661, 'joy': 0.4929606020450592, 'love': 0.22158128023147583, 'anger': 0.4288819432258606, 'fear': 0.11882773786783218, 'surprise': 0.07180876284837723}","{'sadness': 0.37709, 'joy': 0.222764, 'fear': 0.092934, 'disgust': 0.02615, 'anger': 0.089856}","{'joy': 0.3848819612270355, 'sadness': 0.7498621793136596, 'anger': 0.29327156593551634, 'fear': 0.10847024272069931, 'disgust': 0.01046, 'surprise': 0.04308525770902633}","It sounds like you're feeling a mix of gratitude and the need for solitude right now. It's perfectly okay to want some time to yourself while also appreciating your friends’ support. You can let them know that you appreciate their calls but need some space to process your feelings. If you want to talk more about what you’re feeling or how to handle those calls, I'm here for you.",1729,0.000294,69
16,"I'm exhausted but I can't sleep. When I close my eyes, I see him in the hospital bed and I just start crying again.",1️⃣ Rule → LLM (Emotion label only),sadness,sadness,sadness,"{'sadness': 0.9925175905227661, 'joy': 0.12314099818468094, 'love': 0.11312135308980942, 'anger': 0.23425495624542236, 'fear': 0.9338000416755676, 'surprise': 0.13840332627296448}","{'sadness': 0.74366, 'joy': 0.009347, 'fear': 0.270591, 'disgust': 0.008847, 'anger': 0.066857}","{'joy': 0.07762339891080856, 'sadness': 0.8929745543136596, 'anger': 0.16729577374725343, 'fear': 0.6685164250053406, 'disgust': 0.0035388000000000004, 'surprise': 0.08304199576377869}","I’m so sorry to hear that you’re feeling this way. It’s completely understandable to be exhausted but unable to find rest, especially with such heavy emotions weighing on you. The memories can be incredibly painful right now. If it helps, consider trying to create a calming environment before sleep, like listening to soft music or talking to someone who can support you. Remember, it’s okay to allow yourself to feel and cry; it’s a part of the healing process. I’m here for you if you want to talk about anything.",2013,0.00035,90
16,"I'm exhausted but I can't sleep. When I close my eyes, I see him in the hospital bed and I just start crying again.",2️⃣ Array → LLM (Full emotion vector),sadness,sadness,sadness,"{'sadness': 0.9925175905227661, 'joy': 0.12314099818468094, 'love': 0.11312135308980942, 'anger': 0.23425495624542236, 'fear': 0.9338000416755676, 'surprise': 0.13840332627296448}","{'sadness': 0.74366, 'joy': 0.009347, 'fear': 0.270591, 'disgust': 0.008847, 'anger': 0.066857}","{'joy': 0.07762339891080856, 'sadness': 0.8929745543136596, 'anger': 0.16729577374725343, 'fear': 0.6685164250053406, 'disgust': 0.0035388000000000004, 'surprise': 0.08304199576377869}","I’m so sorry you’re feeling this way. It’s completely understandable to be exhausted yet unable to sleep, especially when your mind keeps returning to those difficult images. Grief can be all-consuming, and it’s hard to find rest when your heart is heavy. Allow yourself to feel what you’re feeling; crying can be a release, even if it feels overwhelming. If you can, maybe try to find a quiet moment, even if it’s just sitting with your thoughts or listening to soothing music. It’s okay to take your time and process this as best as you can. You’re not alone in this, and I’m here to listen if you want to talk more.",2598,0.000451,112
16,"I'm exhausted but I can't sleep. When I close my eyes, I see him in the hospital bed and I just start crying again.",3️⃣ LLM Only (No rule-based input),sadness,sadness,sadness,"{'sadness': 0.9925175905227661, 'joy': 0.12314099818468094, 'love': 0.11312135308980942, 'anger': 0.23425495624542236, 'fear': 0.9338000416755676, 'surprise': 0.13840332627296448}","{'sadness': 0.74366, 'joy': 0.009347, 'fear': 0.270591, 'disgust': 0.008847, 'anger': 0.066857}","{'joy': 0.07762339891080856, 'sadness': 0.8929745543136596, 'anger': 0.16729577374725343, 'fear': 0.6685164250053406, 'disgust': 0.0035388000000000004, 'surprise': 0.08304199576377869}","I'm really sorry to hear that you're feeling so exhausted and emotionally drained. It's completely normal for memories to flood your mind when you try to rest, especially after such a profound loss. Allowing yourself to cry is part of the healing process, but it can also be incredibly tiring. If you’re struggling to rest, perhaps gently distracting yourself with something calming, like a favorite book or music, might help. Just know that it's okay to take your time in processing everything. If you want to talk more about it, I'm here for you.",1872,0.000329,94
17,"Some moments I forget he's gone, and then it hits me all over again like it's the first time I'm hearing it.",1️⃣ Rule → LLM (Emotion label only),sadness,joy,sadness,"{'sadness': 0.9418080449104309, 'joy': 0.6025397777557373, 'love': 0.07869046926498413, 'anger': 0.29785066843032837, 'fear': 0.7679020166397095, 'surprise': 0.28812968730926514}","{'sadness': 0.105018, 'joy': 0.459631, 'fear': 0.12729, 'disgust': 0.030517, 'anger': 0.082877}","{'joy': 0.5453762666534424, 'sadness': 0.6070920269462585, 'anger': 0.21186120105819703, 'fear': 0.5116572099838257, 'disgust': 0.0122068, 'surprise': 0.17287781238555908}","I can only imagine how painful that must be. It’s normal to have those moments of forgetfulness amidst the chaos of grief, and then suddenly have the weight of reality come crashing back. Each wave of emotion can feel just as intense as the first time. Be gentle with yourself as you navigate through these feelings; you’re not alone in this. If you want to talk more about it or share how you're feeling, I'm here for you.",2134,0.00036,78
17,"Some moments I forget he's gone, and then it hits me all over again like it's the first time I'm hearing it.",2️⃣ Array → LLM (Full emotion vector),sadness,joy,sadness,"{'sadness': 0.9418080449104309, 'joy': 0.6025397777557373, 'love': 0.07869046926498413, 'anger': 0.29785066843032837, 'fear': 0.7679020166397095, 'surprise': 0.28812968730926514}","{'sadness': 0.105018, 'joy': 0.459631, 'fear': 0.12729, 'disgust': 0.030517, 'anger': 0.082877}","{'joy': 0.5453762666534424, 'sadness': 0.6070920269462585, 'anger': 0.21186120105819703, 'fear': 0.5116572099838257, 'disgust': 0.0122068, 'surprise': 0.17287781238555908}","I can truly understand how jarring that feeling can be. It’s like you have these fleeting moments of normalcy, and then the reality of your loss washes over you again, intensifying the pain as if it's fresh. It’s such a heavy burden to carry, feeling that wave of grief come back time and time again. It’s completely natural to experience those moments of forgetting, only to be reminded in such a profound way. Please be gentle with yourself as you navigate through this; it’s a tough and unpredictable journey. If you need to talk or just share how you’re feeling, I'm here for you.",2754,0.000469,104
17,"Some moments I forget he's gone, and then it hits me all over again like it's the first time I'm hearing it.",3️⃣ LLM Only (No rule-based input),sadness,joy,sadness,"{'sadness': 0.9418080449104309, 'joy': 0.6025397777557373, 'love': 0.07869046926498413, 'anger': 0.29785066843032837, 'fear': 0.7679020166397095, 'surprise': 0.28812968730926514}","{'sadness': 0.105018, 'joy': 0.459631, 'fear': 0.12729, 'disgust': 0.030517, 'anger': 0.082877}","{'joy': 0.5453762666534424, 'sadness': 0.6070920269462585, 'anger': 0.21186120105819703, 'fear': 0.5116572099838257, 'disgust': 0.0122068, 'surprise': 0.17287781238555908}","It sounds like you’re experiencing a wave of disbelief and renewed pain that can come with grief. Those moments of forgetting, followed by sudden reminders of your loss, can be really jarring and heart-wrenching. It’s a normal part of the grieving process, and it’s okay to feel that intensity. If you want to share more about those feelings or how you’re coping, I’m here to listen.",1987,0.000335,66
18,I'm looking through photo albums. There's one of him teaching me to ride a bike. He looks so happy. So alive.,1️⃣ Rule → LLM (Emotion label only),joy,joy,joy,"{'sadness': 0.3713092505931854, 'joy': 0.9989396929740906, 'love': 0.2321685403585434, 'anger': 0.12027338892221451, 'fear': 0.10736510902643204, 'surprise': 0.20512571930885315}","{'sadness': 0.215825, 'joy': 0.744725, 'fear': 0.073325, 'disgust': 0.009272, 'anger': 0.029105}","{'joy': 0.8972538157844543, 'sadness': 0.30911555035591126, 'anger': 0.0838060333533287, 'fear': 0.09374906541585923, 'disgust': 0.0037088000000000004, 'surprise': 0.12307543158531188}","That sounds like such a wonderful memory! It’s beautiful to see those moments captured, especially when he looks so joyful. Those images can bring a smile and warmth to your heart, even amidst the sadness. It’s great that you have those memories to hold on to. If you’d like to share more about that day or anything else, I’m here to listen!",2241,0.000369,62
18,I'm looking through photo albums. There's one of him teaching me to ride a bike. He looks so happy. So alive.,2️⃣ Array → LLM (Full emotion vector),joy,joy,joy,"{'sadness': 0.3713092505931854, 'joy': 0.9989396929740906, 'love': 0.2321685403585434, 'anger': 0.12027338892221451, 'fear': 0.10736510902643204, 'surprise': 0.20512571930885315}","{'sadness': 0.215825, 'joy': 0.744725, 'fear': 0.073325, 'disgust': 0.009272, 'anger': 0.029105}","{'joy': 0.8972538157844543, 'sadness': 0.30911555035591126, 'anger': 0.0838060333533287, 'fear': 0.09374906541585923, 'disgust': 0.0037088000000000004, 'surprise': 0.12307543158531188}","It sounds like you’re cherishing some beautiful memories while looking through those albums. That photo of your dad teaching you to ride a bike captures a moment of joy and connection, and it’s wonderful that you have that snapshot of his happiness. It’s completely normal to feel a mix of emotions as you reminisce—there’s joy in those memories but also the sadness of missing him now. Those moments remind us of the love we shared and the impact he had on our lives. If you’d like to share more memories or talk about what you’re feeling, I’m here for you.",2905,0.000489,100
18,I'm looking through photo albums. There's one of him teaching me to ride a bike. He looks so happy. So alive.,3️⃣ LLM Only (No rule-based input),joy,joy,joy,"{'sadness': 0.3713092505931854, 'joy': 0.9989396929740906, 'love': 0.2321685403585434, 'anger': 0.12027338892221451, 'fear': 0.10736510902643204, 'surprise': 0.20512571930885315}","{'sadness': 0.215825, 'joy': 0.744725, 'fear': 0.073325, 'disgust': 0.009272, 'anger': 0.029105}","{'joy': 0.8972538157844543, 'sadness': 0.30911555035591126, 'anger': 0.0838060333533287, 'fear': 0.09374906541585923, 'disgust': 0.0037088000000000004, 'surprise': 0.12307543158531188}","It sounds like you’re feeling a mix of nostalgia and heartache as you look through those photos. Remembering those joyful moments can bring both comfort and sorrow, especially when you reflect on how alive and happy he looked. It’s okay to feel that depth of emotion. If you’d like to share more about those memories or how they’re affecting you, I’m here for you.",2097,0.000349,64
19,"I'm angry at him for not taking better care of himself. If he'd exercised more, eaten better, maybe he'd still be here.",1️⃣ Rule → LLM (Emotion label only),anger,anger,anger,"{'sadness': 0.31087374687194824, 'joy': 0.17405466735363007, 'love': 0.14174622297286987, 'anger': 0.9981122016906738, 'fear': 0.2771303951740265, 'surprise': 0.12930530309677124}","{'sadness': 0.061577, 'joy': 0.130133, 'fear': 0.071929, 'disgust': 0.007276, 'anger': 0.574572}","{'joy': 0.15648600041217803, 'sadness': 0.21115504812316896, 'anger': 0.8286961210144044, 'fear': 0.1950498371044159, 'disgust': 0.0029104000000000005, 'surprise': 0.07758318185806275}","It's completely natural to feel anger in this situation, especially when you wish things had gone differently. It can be really hard to cope with the “what ifs” and the feelings that come from wanting to change the past. Remember, though, that you’re not alone in feeling this way. It might help to talk about those feelings or express them in a way that feels good for you. Your emotions are valid, and it’s okay to feel both sadness and anger as you process everything.",2374,0.000401,85
19,"I'm angry at him for not taking better care of himself. If he'd exercised more, eaten better, maybe he'd still be here.",2️⃣ Array → LLM (Full emotion vector),anger,anger,anger,"{'sadness': 0.31087374687194824, 'joy': 0.17405466735363007, 'love': 0.14174622297286987, 'anger': 0.9981122016906738, 'fear': 0.2771303951740265, 'surprise': 0.12930530309677124}","{'sadness': 0.061577, 'joy': 0.130133, 'fear': 0.071929, 'disgust': 0.007276, 'anger': 0.574572}","{'joy': 0.15648600041217803, 'sadness': 0.21115504812316896, 'anger': 0.8286961210144044, 'fear': 0.1950498371044159, 'disgust': 0.0029104000000000005, 'surprise': 0.07758318185806275}","It’s completely understandable to feel that anger right now. It’s frustrating to think about the “what ifs” and to feel like different choices could have led to a different outcome. You want to hold on to those feelings because it feels like a way to make sense of the loss, and that anger can be exhausting. It’s natural to direct those feelings at the person we lost, especially when we feel helpless and hurt. Your feelings are valid, and it's important to allow yourself to express that anger. If you want to talk more about it, I'm here to listen as you navigate through these tough emotions.",3062,0.000515,107
19,"I'm angry at him for not taking better care of himself. If he'd exercised more, eaten better, maybe he'd still be here.",3️⃣ LLM Only (No rule-based input),anger,anger,anger,"{'sadness': 0.31087374687194824, 'joy': 0.17405466735363007, 'love': 0.14174622297286987, 'anger': 0.9981122016906738, 'fear': 0.2771303951740265, 'surprise': 0.12930530309677124}","{'sadness': 0.061577, 'joy': 0.130133, 'fear': 0.071929, 'disgust': 0.007276, 'anger': 0.574572}","{'joy': 0.15648600041217803, 'sadness': 0.21115504812316896, 'anger': 0.8286961210144044, 'fear': 0.1950498371044159, 'disgust': 0.0029104000000000005, 'surprise': 0.07758318185806275}","It's completely natural to feel anger in situations like this, especially when you’re grappling with loss. It’s tough to accept that things might have been different if choices had been made differently. Those feelings are part of the complex process of grief. It’s okay to express that anger and frustration. If you want to talk about it more or share other feelings you might be experiencing, I’m here for you.",2213,0.000369,70
20,But then I feel guilty for being angry. He's gone and he can't defend himself. He didn't want to leave us.,1️⃣ Rule → LLM (Emotion label only),sadness,anger,sadness,"{'sadness': 0.9990717172622681, 'joy': 0.215474933385849, 'love': 0.17052286863327026, 'anger': 0.22402119636535645, 'fear': 0.27513208985328674, 'surprise': 0.18758752942085266}","{'sadness': 0.368695, 'joy': 0.007288, 'fear': 0.105672, 'disgust': 0.073741, 'anger': 0.434214}","{'joy': 0.1322001600315094, 'sadness': 0.7469210303573608, 'anger': 0.3080983178192138, 'fear': 0.20734805391197203, 'disgust': 0.029496400000000002, 'surprise': 0.11255251765251159}","It’s completely understandable to feel that mix of anger and guilt right now. Grief can bring up so many conflicting emotions, and it’s okay to experience them all. Your anger doesn’t diminish the love you had for him or the pain of his loss. It’s part of processing your feelings and trying to make sense of it all. Remember, he wouldn’t want you to feel guilty about your emotions—he would want you to take care of yourself and find a way to navigate through this. Give yourself permission to feel what you’re feeling; it’s all part of the healing journey.",2525,0.000432,100
20,But then I feel guilty for being angry. He's gone and he can't defend himself. He didn't want to leave us.,2️⃣ Array → LLM (Full emotion vector),sadness,anger,sadness,"{'sadness': 0.9990717172622681, 'joy': 0.215474933385849, 'love': 0.17052286863327026, 'anger': 0.22402119636535645, 'fear': 0.27513208985328674, 'surprise': 0.18758752942085266}","{'sadness': 0.368695, 'joy': 0.007288, 'fear': 0.105672, 'disgust': 0.073741, 'anger': 0.434214}","{'joy': 0.1322001600315094, 'sadness': 0.7469210303573608, 'anger': 0.3080983178192138, 'fear': 0.20734805391197203, 'disgust': 0.029496400000000002, 'surprise': 0.11255251765251159}","It’s really tough to feel that mix of anger and guilt, and those feelings can be so conflicting. It's important to remember that your emotions are valid, even if they feel difficult to process right now. Anger is a natural part of grief, and it doesn't take away from the love you had for your dad or the pain of his loss. He wouldn’t want you to feel guilty for having these human emotions—it's part of how we cope with such intense feelings of sadness and loss. Try to be gentle with yourself; it's okay to feel angry and sad. If you want to talk more about your feelings or your relationship with him, I’m here for you.",3229,0.000545,118
